	ID	x	y	z	radius	volume_total	volume_nuclear_fluid	volume_nuclear_solid	volume_cytoplasmic_fluid	volume_cytoplasmic_solid	volume_calcified_fraction	phenotype	elapsed_time
496	496	377.576	177.008	0	2.7931	91.2741	3.68831e-11	0.146757	2.28797e-08	91.1274	0.000419824	102	31104
497	497	272.977	415.333	0	3.31991	153.273	2.83994e-06	1.62564	0.000264663	151.647	0.000419824	102	19722
498	874	333.094	282.172	0	3.08999	123.583	1.023e-08	0.497844	2.52675e-06	123.085	0.000419824	102	25470
499	1127	299.969	450.277	0	3.82035	233.56	0.000988889	6.04273	0.0371903	227.479	0.000419824	102	13956
500	500	386.329	177.852	0	2.79259	91.2239	3.64443e-11	0.146378	2.26537e-08	91.0775	0.000419824	102	31116
501	737	318.227	254.428	0	2.72738	84.982	2.8077e-11	0.135462	1.75688e-08	84.8465	0.000419824	102	31314
502	841	249.505	146.98	0	3.09233	123.864	1.0668e-08	0.502398	2.61692e-06	123.362	0.000419824	102	25428
503	672	305.235	441.63	0	2.78301	90.2887	3.00856e-11	0.14041	1.92972e-08	90.1483	0.000419824	102	31308
504	608	160.877	387.295	0	2.79378	91.3413	3.73283e-11	0.147142	2.31124e-08	91.1942	0.000419824	102	31092
505	511	300.717	444.226	0	2.79049	91.0187	3.49474e-11	0.145051	2.18729e-08	90.8737	0.000419824	102	31158
506	764	164.32	416.354	0	3.08599	123.104	9.52056e-09	0.490133	2.37937e-06	122.614	0.000419824	102	25542
507	1156	326.39	281.641	0	3.82897	235.145	0.00111421	6.20183	0.0410836	228.901	0.000419824	102	13836
508	771	332.771	405.932	0	2.83377	95.3197	7.80652e-09	0.40793	1.81453e-06	94.9117	0.000419824	102	25422
509	772	409.369	376.691	0	3.09567	124.266	1.13265e-08	0.508977	2.75133e-06	123.757	0.000419824	102	25368
510	776	433.335	387.009	0	3.08022	122.414	1.12667e-08	0.507242	2.7051e-06	121.907	0.000419824	102	25356
511	781	401.573	369.898	0	3.431	169.18	3.26324e-06	1.7422	0.000313313	167.438	0.000419824	102	19692
